Video_ID	Majority_Voting	Label	Target_Victimg	Componentg	Duration
BV193411W7MX	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Kq4y1j7Af	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hg411H7Av	Offensive	['Offensive', 'Offensive']	[]	['Metadata']	[]
BV1fP4y1H7tr	Hateful	['Hateful', 'Offensive', 'Hateful']	['Man', 'LGBTQ']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 17)]
BV1mv4y197DG	Offensive	['Offensive', 'Offensive']	[]	['Audio', 'Transcript', 'Metadata']	[(0, 31)]
BV1F24y1i7ox	Normal	['Normal', 'Normal']	[]	[]	[]
BV1s14y1B7Yc	Normal	['Normal', 'Normal']	[]	[]	[]
BV1iB4y1M75Y	Normal	['Normal', 'Normal']	[]	[]	[]
BV1jS4y1J74m	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 50)]
BV1PN411275K	Hateful	['Offensive', 'Hateful', 'Hateful']	['Japanese', 'Woman']	['Vision component', 'Transcript', 'Metadata']	[(0, 30)]
BV1xe4y1w7vP	Normal	['Normal', 'Normal']	[]	[]	[]
BV148411M7Gb	Normal	['Normal', 'Normal']	[]	[]	[]
BV1F4411P7xp	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1KY4y147Ud	Normal	['Normal', 'Normal']	[]	[]	[]
BV18f421o7ne	Normal	['Offensive', 'Normal', 'Normal']	['LGBTQ']	['Metadata']	[]
BV1Gj411H76z	Normal	['Normal', 'Normal']	[]	[]	[]
BV1xC4y1P7nR	Normal	['Offensive', 'Normal', 'Normal']	['Woman', 'LGBTQ']	['Metadata']	[]
BV1rG411L7n6	Offensive	['Offensive', 'Offensive']	['Man']	['Vision component', 'Transcript', 'Metadata']	[(0, 21)]
BV1gW4y127V2	Normal	['Normal', 'Normal']	[]	[]	[]
BV1A24y1T7JN	Normal	['Normal', 'Hateful', 'Normal']	['Woman', 'LGBTQ']	['Metadata']	[]
BV1Bp4y117ZU	Hateful	['Hateful', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 9)]
BV1ke411n7vj	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 22)]
BV1ig41137ru	Offensive	['Offensive', 'Hateful', 'Offensive']	['Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 11)]
BV1es4y167Q5	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 29)]
BV1d24y1z73i	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Tp4y1k7HG	Offensive	['Offensive', 'Offensive']	['Man', 'LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(0, 45)]
BV1Uz4y1y7qZ	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1Pz4y1c7Rd	Normal	['Normal', 'Normal']	[]	[]	[]
BV1HF41197Ek	Normal	['Normal', 'Normal']	[]	[]	[]
BV1jj411C7nk	Normal	['Normal', 'Normal']	[]	[]	[]
BV18e4y1B7XD	Normal	['Normal', 'Normal']	[]	[]	[]
BV1nV411W7aY	Hateful	['Hateful', 'Normal', 'Hateful']	['Man']	['Vision component', 'Transcript', 'Metadata']	[(1, 13)]
BV1Y541157m6	Normal	['Normal', 'Normal']	[]	[]	[]
BV1wg411n7uj	Normal	['Normal', 'Normal']	[]	[]	[]
BV1KN411v7pm	Normal	['Normal', 'Normal']	[]	[]	[]
BV1DX4y1R74Z	Normal	['Normal', 'Normal']	[]	[]	[]
BV1GP411R7Lv	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ey4y1r7nP	Normal	['Normal', 'Normal']	[]	[]	[]
BV1dM4m1d7FB	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Vision component', 'Metadata']	[(0, 12)]
BV1ie41157AN	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Metadata']	[(0, 14)]
BV16p4y1G7mk	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata']	[(0, 42)]
BV1NV4y1y7Kv	Normal	['Normal', 'Normal']	[]	[]	[]
BV1JX4y1x7nT	Normal	['Normal', 'Normal']	[]	[]	[]
BV11X4y1C71h	Hateful	['Offensive', 'Hateful', 'Hateful']	['Man', 'LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(0, 18)]
BV17K4y1r7Dt	Offensive	['Offensive', 'Hateful', 'Offensive']	['Man']	['Vision component', 'Metadata']	[(0, 20)]
BV1A64y1W7Bx	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV17a4y117H8	Normal	['Normal', 'Normal']	[]	[]	[]
BV1WV4y1L7yu	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Cc411s7qM	Normal	['Normal', 'Normal']	[]	[]	[]
BV1x14y1k7ik	Normal	['Normal', 'Normal']	[]	[]	[]
BV12Q4y1Q7jC	Normal	['Normal', 'Normal']	[]	[]	[]
BV11V411o7aP	Normal	['Offensive', 'Normal', 'Normal']	['Man']	['Metadata']	[]
BV1bm4y1C75b	Hateful	['Hateful', 'Hateful']	['Woman', 'Taiwanese']	['Vision component', 'Transcript', 'Metadata']	[(0, 21)]
BV1564y1J7UW	Normal	['Normal', 'Normal']	[]	[]	[]
BV17Q4y1d7bR	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript']	[(10, 50)]
BV1Rq4y157fL	Offensive	['Hateful', 'Offensive', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 53)]
BV1uA411r73e	Normal	['Normal', 'Normal']	[]	[]	[]
BV1iQ4y1X7qY	Normal	['Normal', 'Normal']	[]	[]	[]
BV1wz4y1L7jp	Offensive	['Offensive', 'Offensive']	[]	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(40, 48)]
BV165411474t	Normal	['Hateful', 'Normal', 'Normal']	['Woman']	['Metadata']	[]
BV18s4y1Q7oK	Normal	['Normal', 'Normal']	[]	[]	[]
BV1EU4y1M7dd	Normal	['Normal', 'Normal']	[]	[]	[]
BV1vs4y127aA	Normal	['Normal', 'Normal']	[]	[]	[]
BV1XC4y1C7s7	Normal	['Normal', 'Normal']	[]	[]	[]
BV1GN411y7fq	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1L94y1e7bV	Normal	['Normal', 'Normal']	[]	[]	[]
BV1XR4y1E75t	Normal	['Normal', 'Offensive', 'Normal']	[]	['Audio', 'Vision component']	[(8, 18)]
BV18u411p74B	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 43)]
BV1TS4y1r7m6	Normal	['Normal', 'Normal']	[]	[]	[]
BV1MP41197h9	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman', 'LGBTQ']	['Transcript', 'Metadata']	[(9, 12), (43, 46)]
BV1VN4y1a7vX	Normal	['Offensive', 'Normal', 'Normal']	[]	['Metadata']	[]
BV13z4y1x7CP	Hateful	['Hateful', 'Counter Narrative', 'Hateful']	['Woman']	['Metadata']	[]
BV1Dm4y1L7Uf	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Vision component']	[(1, 32)]
BV1Kq4y1q7P1	Normal	['Hateful', 'Normal', 'Normal']	['Asexuals']	['Vision component']	[(0, 15)]
BV1jE411V7cn	Normal	['Normal', 'Normal']	[]	[]	[]
BV1QP411h7zp	Normal	['Normal', 'Normal']	[]	[]	[]
BV1oX4y1979H	Hateful	['Hateful', 'Counter Narrative', 'Hateful']	['Japanese', 'Man']	['Vision component', 'Transcript', 'Metadata']	[(0, 22)]
BV15M411A7xj	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Dm4y1H79W	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1gP411W7fx	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Vision component', 'Metadata']	[(1, 28)]
BV1Yh411B7XD	Normal	['Normal', 'Normal']	[]	[]	[]
BV1R84y1q7AT	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Sk4y1U7qt	Normal	['Normal', 'Normal']	[]	[]	[]
BV1424y1S7KV	Normal	['Normal', 'Normal']	[]	[]	[]
BV1YF411Q7hD	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ok4y1N7tr	Normal	['Hateful', 'Normal', 'Normal']	['Woman']	['Metadata']	[]
BV153411W7zg	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Vision component', 'Metadata']	[(16, 37)]
BV1h8411i7ia	Normal	['Normal', 'Normal']	[]	[]	[]
BV1j24y1p7cy	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1SH4y1D7kF	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Audio', 'Transcript', 'Metadata']	[(3, 4), (7, 8)]
BV1x94y1F7zR	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 31)]
BV1BM411Q7fY	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Audio', 'Vision component', 'Transcript']	[(0, 16)]
BV1wN411a7HT	Hateful	['Offensive', 'Hateful', 'Hateful']	['Man', 'LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(0, 8)]
BV1ev4y1V7U9	Normal	['Normal', 'Offensive', 'Normal']	['Woman']	['Audio', 'Vision component', 'Transcript']	[(0, 36)]
BV1554y1z76C	Normal	['Normal', 'Normal']	[]	[]	[]
BV15W4y1m7zy	Normal	['Normal', 'Normal']	[]	[]	[]
BV1RY411A7ZQ	Hateful	['Hateful', 'Offensive', 'Hateful']	['LGBTQ']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 24)]
BV1GL411q7rm	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Ze411h7yw	Normal	['Normal', 'Normal']	[]	[]	[]
BV1oc41177Vg	Normal	['Normal', 'Normal']	[]	[]	[]
BV15w411w7ZS	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ho4y1h7P8	Offensive	['Counter Narrative', 'Offensive', 'Offensive']	[]	['Audio', 'Vision component', 'Metadata']	[(0, 37)]
BV1E24y1X7Fo	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(0, 59)]
BV18N4y1w7t7	Normal	['Normal', 'Normal']	[]	[]	[]
BV1DP4y1j7J4	Normal	['Normal', 'Normal']	[]	[]	[]
BV1eM4y1d7RX	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Cs4y197aX	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV12z411b7mg	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1Me411J74o	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ia4y1M7dJ	Normal	['Hateful', 'Normal', 'Normal']	['Woman']	['Metadata']	[]
BV14u411Y7V1	Hateful	['Offensive', 'Hateful', 'Hateful']	['Woman']	['Transcript', 'Metadata']	[(0, 33)]
BV11B4y1E7WW	Normal	['Hateful', 'Normal', 'Normal']	['A celebrity']	['Audio', 'Vision component', 'Metadata']	[(0, 12)]
BV1fG411B7iM	Normal	['Normal', 'Normal']	[]	[]	[]
BV1FP4y1p744	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Aa411u7S4	Normal	['Normal', 'Normal']	[]	[]	[]
BV1K8411Q7W4	Normal	['Normal', 'Normal']	[]	[]	[]
BV1834y1T71Z	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Wa4y1A7Kq	Normal	['Normal', 'Normal']	[]	[]	[]
BV1q24y1V7G5	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Zp4y1m71P	Normal	['Normal', 'Normal']	[]	[]	[]
BV15U4y1p7jY	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 50)]
BV1yW41117ME	Normal	['Normal', 'Normal']	[]	[]	[]
BV1TP411s7VM	Normal	['Normal', 'Normal']	[]	[]	[]
BV11V411t797	Normal	['Normal', 'Normal']	[]	[]	[]
BV13c411j7Q2	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hQ4y1h7tb	Normal	['Normal', 'Normal']	[]	[]	[]
BV1wu411n7ot	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Transcript']	[(0, 14)]
BV14C4y1G7Ey	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 52)]
BV1PM4y1y7q3	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1xV4y1m723	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1Cd4y1p7yA	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Vision component', 'Transcript', 'Metadata']	[(0, 16)]
BV1Ye411Z73C	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV14F411a7PJ	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV19J411G7i2	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman']	['Metadata']	[(0, 0)]
BV13Q4y1y7UW	Normal	['Normal', 'Normal']	[]	[]	[]
BV1fL41147et	Hateful	['Offensive', 'Hateful', 'Hateful']	['LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(0, 12), (14, 26)]
BV1rG4y167RB	Normal	['Normal', 'Normal']	[]	[]	[]
BV1gW4y1t7an	Offensive	['Offensive', 'Hateful', 'Offensive']	['Man', 'LGBTQ']	['Vision component', 'Metadata']	[(0, 31)]
BV1dw411f76v	Offensive	['Normal', 'Offensive', 'Offensive']	['LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(5, 9)]
BV1Uk4y1F73H	Normal	['Normal', 'Normal']	[]	[]	[]
BV1zx4y1o7iS	Normal	['Normal', 'Normal']	[]	[]	[]
BV11D421P7Qj	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Metadata']	[]
BV1RV4y1b7vk	Normal	['Offensive', 'Normal', 'Normal']	[]	['Audio', 'Transcript', 'Metadata']	[(0, 37)]
BV1Qv4y1H7La	Offensive	['Hateful', 'Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 12)]
BV1vj41147q7	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 26)]
BV17w411g7iA	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Bb4y1475H	Offensive	['Offensive', 'Hateful', 'Offensive']	['LGBTQ']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 19)]
BV13i4y1U7Ac	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1gf4y1A75S	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1tJ411y7xH	Hateful	['Offensive', 'Hateful', 'Hateful']	['Man']	['Vision component', 'Metadata']	[(0, 9)]
BV1gr4y1h7T1	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'American']	['Audio', 'Transcript', 'Metadata']	[(0, 56)]
BV1bk4y1K7Eu	Hateful	['Offensive', 'Hateful', 'Hateful']	['Japanese', 'Woman']	['Transcript', 'Metadata']	[(0, 13)]
BV18N4y1B7qA	Normal	['Normal', 'Normal']	[]	[]	[]
BV18w411o7SQ	Normal	['Hateful', 'Normal', 'Normal']	['LGBTQ']	['Metadata']	[]
BV1EP4y1g7aS	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 12)]
BV1Ze411e7Dc	Normal	['Normal', 'Normal']	[]	[]	[]
BV11g4y1F7kn	Normal	['Normal', 'Normal']	[]	[]	[]
BV11u4m1w73c	Normal	['Offensive', 'Normal', 'Normal']	['Woman']	['Vision component', 'Transcript']	[(17, 51)]
BV1RN411H7no	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Ha411H75C	Normal	['Normal', 'Normal']	[]	[]	[]
BV1QJ4m1P7xo	Normal	['Hateful', 'Normal', 'Normal']	['Woman']	['Audio', 'Vision component', 'Metadata']	[(1, 44)]
BV15w411B7fJ	Normal	['Normal', 'Normal']	[]	[]	[]
BV12x411e7uK	Normal	['Offensive', 'Normal', 'Normal']	[]	['Vision component']	[(5, 8)]
BV1ZW4y1L7rT	Normal	['Offensive', 'Normal', 'Hateful', 'Normal']	['Certain celebrity', 'Woman']	['Metadata']	[]
BV1e64y1J7bw	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Nw411X7Xj	Normal	['Normal', 'Normal']	[]	[]	[]
BV1dM4y1x7rM	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Transcript']	[(0, 48)]
BV1su411j74z	Hateful	['Offensive', 'Hateful', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 12)]
BV1X84y1m7j7	Normal	['Normal', 'Offensive', 'Normal']	['Woman', 'LGBTQ']	['Metadata']	[]
BV1tw411g7Qh	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Mp421f7MK	Normal	['Normal', 'Normal']	[]	[]	[]
BV16w411j7NH	Normal	['Normal', 'Normal']	[]	[]	[]
BV1ho4y1G7sV	Normal	['Normal', 'Normal']	[]	[]	[]
BV1He411k7EL	Offensive	['Offensive', 'Normal', 'Offensive']	['Man']	['Audio', 'Vision component', 'Transcript']	[(0, 20)]
BV1J84y1M7Wi	Normal	['Normal', 'Normal']	[]	[]	[]
BV15p4y1L7we	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Ns411f7oq	Normal	['Normal', 'Normal']	[]	[]	[]
BV11a4y1w7oT	Normal	['Normal', 'Normal']	[]	[]	[]
BV16q4y1J75z	Normal	['Normal', 'Normal']	[]	[]	[]
BV1YQ4y1b7rr	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 34)]
BV13j411R79M	Normal	['Normal', 'Normal']	[]	[]	[]
BV19P411x7hk	Normal	['Normal', 'Normal']	[]	[]	[]
BV19c411t7r5	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1xc41187JX	Normal	['Normal', 'Normal']	[]	[]	[]
BV1D3411W7qK	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 38)]
BV1f4411V7of	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(0, 17)]
BV1z34y1u7Dg	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Xr4y1X7j8	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Zg4y1H7ih	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['LGBTQ']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 15), (27, 31)]
BV1iW4y1j7Qi	Normal	['Normal', 'Normal']	[]	[]	[]
BV1tY411c7cc	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Xr4y1F7wr	Normal	[ 'Normal', 'Normal']	['Woman']	['Metadata']	[]
BV1Y44y1v7uy	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Fg411Z7UE	Normal	['Normal', 'Hateful', 'Normal']	['America']	['Vision component', 'Transcript', 'Metadata']	[(1, 15)]
BV167411j7vS	Normal	['Normal', 'Normal']	[]	[]	[]
BV144411K7on	Normal	['Normal', 'Normal']	[]	[]	[]
BV1cW4y1D756	Hateful	['Normal', 'Hateful', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 15)]
BV1ZK421x7tZ	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1xo4y1w7u7	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(1, 20)]
BV1cs4y1Y7hn	Normal	['Normal', 'Normal']	[]	[]	[]
BV1q94y1L76j	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1s3411j7Px	Normal	['Normal', 'Normal']	[]	[]	[]
BV1am4y1s7RM	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['Woman']	['Vision component', 'Metadata']	[(0, 16)]
BV1LN4y1477F	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hm4y1p73d	Hateful	['Hateful', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 41)]
BV1Nc411J7JG	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Qu411t7vm	Normal	['Normal', 'Normal']	[]	[]	[]
BV1TX4y1c7KX	Normal	['Normal', 'Normal']	[]	[]	[]
BV1vk4y1M7Ut	Normal	['Normal', 'Normal']	[]	[]	[]
BV1nV4y1e7dj	Hateful	['Hateful', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 42)]
BV1BK411m7fv	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Zo4y1x7dF	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Mt4y1u77X	Normal	['Normal', 'Normal']	[]	[]	[]
BV1he4y1N76x	Hateful	['Hateful', 'Offensive', 'Normal', 'Hateful']	['Celebrity', 'Man']	['Metadata']	[]
BV1fU4y1X7Gu	Normal	['Offensive', 'Normal', 'Normal']	['Man', 'LGBTQ']	['Vision component', 'Metadata']	[]
BV13C4y1672G	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(1, 56)]
BV1rt4y197Ma	Normal	['Normal', 'Normal']	[]	[]	[]
BV1JS4y1R7LK	Normal	['Normal', 'Normal']	[]	[]	[]
BV17841197p2	Normal	['Normal', 'Normal']	[]	[]	[]
BV1hr4y1T7VM	Normal	['Normal', 'Normal']	[]	[]	[]
BV1sa411U7wo	Normal	['Normal', 'Normal']	[]	[]	[]
BV1R54y1V73E	Normal	['Normal', 'Normal']	[]	[]	[]
BV1N8411R7h7	Normal	['Normal', 'Normal']	[]	[]	[]
BV1fc411o7Rt	Normal	['Normal', 'Normal']	[]	[]	[]
BV1dq4y1z78t	Normal	['Normal', 'Normal']	[]	[]	[]
BV1N94y1a73A	Normal	['Normal', 'Normal']	[]	[]	[]
BV1yk4y1j7f4	Normal	['Normal', 'Offensive', 'Normal']	[]	['Audio', 'Vision component', 'Metadata']	[(4, 9)]
BV1UL411n7Pe	Offensive	['Offensive', 'Hateful', 'Offensive']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 42)]
BV1iP4y1B7pC	Hateful	['Offensive', 'Hateful', 'Hateful']	['Man', 'LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(0, 16)]
BV1UK4y1j7N9	Normal	['Normal', 'Normal']	[]	[]	[]
BV1EP4y1p7az	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['LGBTQ']	['Metadata']	[]
BV1zP4y1U7Hm	Normal	['Normal', 'Normal']	[]	[]	[]
BV1so4y1L74Z	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Yp4y13771	Normal	['Normal', 'Normal']	[]	[]	[]
BV1cc411C7b4	Offensive	['Hateful', 'Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(0, 31)]
BV1U94y1b7Q8	Hateful	['Hateful', 'Hateful']	['Man']	['Audio', 'Transcript', 'Metadata']	[(0, 31)]
BV1z84y1L7mP	Hateful	['Hateful', 'Normal', 'Hateful']	['Children', None]	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 14)]
BV1sb411X7b5	Hateful	['Hateful', 'Hateful']	['Man', 'Taiwanese']	['Vision component', 'Transcript', 'Metadata']	[(0, 12)]
BV15P4y1J7xG	Normal	['Offensive', 'Normal', 'Normal']	[]	['Audio', 'Transcript']	[(0, 43)]
BV13Q4y1F7Ct	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1Ff4y1T7hU	Hateful	['Hateful', 'Counter Narrative', 'Hateful']	['Woman']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 38)]
BV1AK4y1B7Lv	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio', 'Metadata']	[(0, 18)]
BV1Ed4y1J7bF	Normal	['Normal', 'Normal']	[]	[]	[]
BV1eg4y1J7Zj	Normal	['Normal', 'Normal']	[]	[]	[]
BV1cP41187kC	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Uu411o7YR	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1Fm411D7Lr	Offensive	['Offensive', 'Offensive']	[]	['Metadata']	[]
BV1qK411H72N	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Go4y1J7ZA	Normal	['Hateful', 'Normal', 'Normal']	['Woman']	['Vision component', 'Metadata']	[]
BV12V4y1g7pd	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1o44y197Eu	Normal	['Normal', 'Normal']	[]	[]	[]
BV16X4y1k7oJ	Normal	['Normal', 'Normal']	[]	[]	[]
BV1TC4y197wx	Normal	['Normal', 'Normal']	[]	[]	[]
BV1wh411f7qV	Hateful	['Hateful', 'Hateful']	['Man']	['Transcript']	[(0, 45)]
BV1hf4y1Z7Pm	Hateful	['Hateful', 'Hateful']	['LGBTQ']	['Audio', 'Transcript', 'Metadata']	[(0, 36)]
BV1fG411p7g6	Normal	['Normal', 'Normal']	[]	[]	[]
BV1CN4y1f7gx	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Mw411B7uJ	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1x54y1X7kE	Normal	['Normal', 'Normal']	[]	[]	[]
BV1GD4y1u7Yf	Hateful	['Hateful', 'Hateful']	['Japanese', 'Man']	['Vision component', 'Transcript', 'Metadata']	[(0, 10)]
BV1fz4y1N7e7	Hateful	['Counter Narrative', 'Hateful', 'Hateful']	['Woman', 'Man']	['Audio', 'Vision component', 'Transcript', 'Metadata']	[(0, 59)]
BV1DA411y7vy	Hateful	['Hateful', 'Hateful']	['Man', 'Nazi']	['Vision component', 'Transcript', 'Metadata']	[(0, 11)]
BV1ou4y1n7vU	Offensive	[ 'Offensive', 'Offensive']	[]	['Metadata']	[]
BV1CN411h7XN	Normal	['Normal', 'Normal']	[]	[]	[]
BV1LA4y1D75Q	Normal	['Normal', 'Normal']	[]	[]	[]
BV1D94y197UN	Offensive	['Offensive', 'Offensive']	['Man']	['Audio', 'Transcript']	[(0, 20)]
BV1Gv411E772	Normal	['Normal', 'Normal']	[]	[]	[]
BV1i34y1p7jU	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component', 'Metadata']	[(0, 35)]
BV1dN411p72h	Normal	['Normal', 'Normal']	[]	[]	[]
BV1nG411C7kg	Normal	['Normal', 'Normal']	[]	[]	[]
BV1A94y1M7bQ	Normal	['Normal', 'Normal']	[]	[]	[]
BV1SY411A7jM	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Jz411q73E	Normal	['Normal', 'Normal']	[]	[]	[]
BV1Wp4y1z7Dr	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
BV1LJ411G72b	Offensive	['Offensive', 'Offensive']	['Man']	['Metadata']	[]
BV1Rc411u7sJ	Hateful	['Hateful', 'Hateful']	['Woman', 'LGBTQ']	['Transcript']	[(9, 11)]
BV1M8411U7SQ	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(10, 23)]
BV1Au411M78x	Normal	['Normal', 'Normal']	[]	[]	[]
BV15c411477v	Normal	['Normal', 'Normal']	[]	[]	[]
BV1RH4y1i7Lu	Normal	['Normal', 'Normal']	[]	[]	[]
BV1o54y157yg	Normal	['Normal', 'Normal']	[]	[]	[]
BV1s3411f7Zr	Normal	['Normal', 'Normal']	[]	[]	[]
