Video_ID	Majority_Voting	Label	Target_Victimg	Componentg	Duration
2ytDPK74q28	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(0, 16)]
uvgb_MVPmF4	Normal	['Offensive', 'Normal', 'Normal']	['LGBTQ']	['Vision component']	[(4, 6)]
-0IpEC2xXT0	Hateful	['Hateful', 'Offensive', 'Hateful']	['Woman']	['Vision component', 'Transcript', 'Audio', 'Metadata']	[(0, 21)]
6mZzB--pat4	Normal	['Normal', 'Normal']	[]	[]	[]
V087PAAN24A	Offensive	['Offensive', 'Normal', 'Offensive']	['Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 44)]
-K95mnj40Yo	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(0, 6)]
YxTdks4asJU	Normal	['Normal', 'Normal']	[]	[]	[]
UexokW6FBkQ	Normal	['Offensive', 'Normal', 'Normal']	['LGBTQ']	['Transcript', 'Audio', 'Vision component']	[(3, 7)]
QxGfKEWOipQ	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
WSv2cbUxtNw	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Transcript', 'Audio']	[(11, 43), (50, 60)]
hE9X5ucEVSE	Normal	['Normal', 'Normal']	[]	[]	[]
rWcNhEpJRag	Normal	['Normal', 'Normal']	[]	[]	[]
D2biX8TJymM	Normal	['Normal', 'Normal']	[]	[]	[]
Kl0nQznib7k	Normal	['Normal', 'Normal']	[]	[]	[]
p0bCOV7bt6Y	Hateful	['Hateful', 'Hateful']	['Woman', 'Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 2), (5, 16)]
8v6mbFg8vgA	Normal	['Normal', 'Normal']	[]	[]	[]
ikqRXSJLQiY	Normal	['Normal', 'Normal']	[]	[]	[]
MyrsHPvrBBY	Normal	['Normal', 'Normal']	[]	[]	[]
Vu7GXVxExfk	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Metadata']	[]
w4dNy1DkyE8	Normal	['Normal', 'Normal']	[]	[]	[]
buP691m8TU8	Normal	['Normal', 'Normal']	[]	[]	[]
ybMcxzKXc5A	Normal	['Normal', 'Normal']	[]	[]	[]
aSY6qiW7wQQ	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Metadata']	[]
gUxNpUjRSSs	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
kJO7eFqD3S0	Offensive	['Offensive', 'Offensive']	['Man']	['Transcript', 'Metadata']	[(0, 22)]
NNeWDl7qxoQ	Normal	['Normal', 'Normal']	[]	[]	[]
AyQOtwf-YWw	Offensive	['Offensive', 'Offensive']	['Man']	['Transcript']	[(15, 60)]
GF8FUKNuPLo	Normal	['Normal', 'Normal']	[]	[]	[]
uzTXl2-8rww	Hateful	['Hateful', 'Hateful']	['Woman']	['Transcript', 'Audio']	[(20, 59)]
eAlK_t-1Jq8	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 15), (42, 47), (50, 56)]
scJdG086bgg	Offensive	['Hateful', 'Offensive', 'Offensive']	['Woman', 'Czech Republic']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 34)]
3XIbRoKJ1GE	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 53)]
tFWUcy9Y5ho	Normal	['Normal', 'Normal']	[]	[]	[]
4VWkZMlZZSQ	Offensive	['Offensive', 'Hateful', 'Offensive']	['Man', 'Woman', 'Christian']	['Vision component', 'Transcript', 'Metadata']	[(0, 15)]
IC03a8kvPhU	Normal	['Normal', 'Normal']	[]	[]	[]
IwI7Q79te5Y	Normal	['Normal', 'Offensive', 'Normal']	['Man']	['Transcript', 'Audio']	[(4, 9)]
kHP0DXg3hlU	Normal	['Normal', 'Normal']	[]	[]	[]
JZUI6-HiZNo	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Metadata']	[(8, 22)]
UBKG4daNAaQ	Normal	['Normal', 'Normal']	[]	[]	[]
G4Ntk1YLHoA	Normal	['Normal', 'Normal']	[]	[]	[]
aeOm9oT0_qk	Offensive	['Offensive', 'Counter Narrative', 'Offensive']	['Woman', 'Survivors of sexual abuse']	['Transcript', 'Metadata', 'Vision component']	[(0, 19)]
oPJA-IL7E_c	Normal	['Normal', 'Normal']	[]	[]	[]
b7WbQg-4LCY	Normal	['Normal', 'Normal']	[]	[]	[]
NhgCZ7E8hUQ	Normal	['Normal', 'Normal']	[]	[]	[]
kcfizQQ7H5I	Normal	['Normal', 'Normal']	[]	[]	[]
Z7i6M38h3dU	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[]
O3At8U1WWKc	Hateful	['Normal', 'Hateful', 'Hateful']	['Chinese', 'Man']	['Transcript', 'Metadata']	[(0, 59)]
qwa1Q4Qdyko	Normal	['Normal', 'Offensive', 'Normal']	['Woman', 'prostitutes']	['Transcript', 'Audio', 'Metadata']	[(23, 32)]
Jszml4ziVHk	Normal	['Normal', 'Normal']	[]	[]	[]
tCI-xwrr_gQ	Normal	['Normal', 'Normal']	[]	[]	[]
3QFmFQyyeEE	Normal	['Normal', 'Normal']	[]	[]	[]
oA0jCQ_mzQg	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(1, 14)]
4yRzcIW6BB4	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio', 'Metadata']	[(1, 17)]
tEeQ50P7TTg	Normal	['Normal', 'Normal']	[]	[]	[]
Ksb0I22-CQw	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
olrEjNig8RU	Normal	['Normal', 'Normal']	[]	[]	[]
KqfSVdmducQ	Normal	['Normal', 'Normal']	[]	[]	[]
eQH6_vPjpoI	Normal	['Normal', 'Normal']	[]	[]	[]
yJbOLA2naeQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(0, 6)]
VUybGxIoxMM	Normal	['Offensive', 'Normal', 'Normal']	['LGBTQ']	['Audio', 'Vision component']	[]
hKwgFaE7fbQ	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Metadata', 'Vision component']	[(0, 10)]
ICw0Y6FSDVI	Normal	['Normal', 'Normal']	[]	[]	[]
U-6L2TfHRSY	Normal	['Normal', 'Normal']	[]	[]	[]
rd0AHHzGvfo	Normal	['Normal', 'Normal']	[]	[]	[]
zLWs2bHW2bQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio']	[(1, 30)]
IrO4bFN6jno	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
dUuRZuf5KFg	Normal	['Normal', 'Normal']	[]	[]	[]
5wX7GZG6MA4	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 28)]
w2h1_AmtnBM	Offensive	['Offensive', 'Offensive']	['Man']	['Transcript', 'Audio', 'Metadata']	[(1, 15)]
ZVxp-WLE6yY	Hateful	['Hateful', 'Hateful']	['LGBTQ', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 31)]
Ny9yUfQVW4M	Normal	['Normal', 'Normal']	[]	[]	[]
juVhLupSKmU	Offensive	['Offensive', 'Offensive']	[]	['Metadata']	[]
eJHXrhLyvW4	Normal	['Normal', 'Normal']	[]	[]	[]
smRgIWI741A	Normal	['Normal', 'Normal']	[]	[]	[]
3Opelm1sQDw	Normal	['Normal', 'Normal']	[]	[]	[]
mZi1RHA9dMs	Normal	['Normal', 'Normal']	[]	[]	[]
D0PmPDQpY1E	Normal	['Normal', 'Normal']	[]	[]	[]
KtaWoCzMoIA	Normal	['Normal', 'Normal']	[]	[]	[]
8RJeMSuJ3to	Normal	['Normal', 'Normal']	[]	[]	[]
eM9bSoOszAg	Normal	['Normal', 'Normal']	[]	[]	[]
VBSUf12Wnog	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
RyM7PoGJD5o	Normal	['Normal', 'Normal']	[]	[]	[]
NJYRPdPo32U	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 42)]
SOgRPRJiR6Q	Normal	['Normal', 'Normal']	[]	[]	[]
So1KCZnfohQ	Normal	['Normal', 'Normal']	[]	[]	[]
TLpsP8pJehI	Normal	['Normal', 'Normal']	[]	[]	[]
zrKWJc4elOQ	Normal	['Normal', 'Normal']	[]	[]	[]
UPG99ifsalw	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript']	[(1, 45)]
4ncG92uEVy4	Normal	['Normal', 'Normal']	[]	[]	[]
AErnu838cZU	Normal	['Normal', 'Normal']	[]	[]	[]
vmomA2iKSIs	Normal	['Normal', 'Normal']	[]	[]	[]
sl5T7u4_TFI	Normal	['Normal', 'Normal']	[]	[]	[]
MKXhyxJ1wB4	Normal	['Normal', 'Normal']	[]	[]	[]
_pncuXfYwcw	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
e96hxoQPWgQ	Normal	['Normal', 'Normal']	[]	[]	[]
DrbgoyeP_us	Normal	['Normal', 'Normal']	[]	[]	[]
GddMPWUznpk	Normal	['Normal', 'Normal']	[]	[]	[]
9QOg7qmglOQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component']	[]
C46T6IWiFwo	Normal	['Normal', 'Normal']	[]	[]	[]
XT0l0dF2pFc	Hateful	['Hateful', 'Offensive', 'Hateful']	['LGBTQ']	['Transcript', 'Audio', 'Metadata']	[(0, 55)]
CAW9wB-S7cM	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Transcript', 'Audio', 'Metadata']	[(5, 58)]
T5RZVNRhUBo	Normal	['Normal', 'Normal']	[]	[]	[]
ZvQHy3L7Ff4	Normal	['Normal', 'Normal']	[]	[]	[]
VQDWIU7QBM0	Normal	['Normal', 'Normal']	[]	[]	[]
5RgxOgm0NPg	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(24, 30)]
TambfepWQ6o	Normal	['Normal', 'Normal']	[]	[]	[]
WqTqZ9w6vZw	Normal	['Normal', 'Normal']	[]	[]	[]
aAmfaE237i0	Normal	['Normal', 'Normal']	[]	[]	[]
mW8tZli-fdE	Offensive	['Counter Narrative', 'Offensive', 'Offensive']	['Man']	['Vision component', 'Audio', 'Metadata']	[(2, 25)]
zMv7YA8Hp3M	Normal	['Normal', 'Normal']	[]	[]	[]
ePAI0sI5Z-M	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata', 'Vision component']	[(0, 10)]
a5egb4XqzKk	Normal	['Normal', 'Normal']	[]	[]	[]
_g-tMpJ_YDs	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio', 'Metadata']	[(0, 23)]
6hFEc1MLZC0	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[]
bKcC0pE0b7c	Normal	['Offensive', 'Normal', 'Normal']	[]	['Transcript']	[(7, 30)]
22_Ke43yIgU	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
v_oNCUeJC1w	Normal	['Normal', 'Normal']	[]	[]	[]
l3eUapefQog	Offensive	['Offensive', 'Hateful', 'Offensive']	['LGBTQ']	['Vision component', 'Transcript', 'Audio', 'Metadata']	[(0, 58)]
UzNowZE-F50	Normal	['Normal', 'Normal']	[]	[]	[]
KDk4TdTdkHU	Normal	['Normal', 'Normal']	[]	[]	[]
uo5hz-BtwMg	Normal	['Normal', 'Normal']	[]	[]	[]
UzNhibosChY	Normal	['Normal', 'Normal']	[]	[]	[]
0dZgwdjo7DA	Normal	['Normal', 'Normal']	[]	[]	[]
_gfbZYCrMNM	Normal	['Normal', 'Normal']	[]	[]	[]
zX1fn56DJHw	Normal	['Normal', 'Normal']	[]	[]	[]
SV2tUum00Xk	Normal	['Normal', 'Normal']	[]	[]	[]
ngMOvkfcL_8	Normal	['Normal', 'Normal']	[]	[]	[]
gnUh61WjgUs	Normal	['Normal', 'Normal']	[]	[]	[]
Ri-ds6VKJg4	Normal	['Normal', 'Normal']	[]	[]	[]
9op067bRp9A	Normal	['Normal', 'Normal']	[]	[]	[]
Xmm3qqLyJW8	Normal	['Normal', 'Normal']	[]	[]	[]
qSv9oQ2Q324	Offensive	['Offensive', 'Offensive']	[]	['Metadata']	[]
dzpYgBJk_0s	Normal	['Normal', 'Normal']	[]	[]	[]
wlzEd1F0S4Y	Normal	['Normal', 'Normal']	[]	[]	[]
Pr2H89YJp24	Normal	['Normal', 'Normal']	[]	[]	[]
FrMkNOgVm-0	Normal	['Normal', 'Normal']	[]	[]	[]
tbIh9AxtZLk	Offensive	['Counter Narrative', 'Offensive', 'Offensive']	['Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 22)]
gLDz7IvH4HU	Normal	['Normal', 'Normal']	[]	[]	[]
dF6ntZKChz4	Normal	['Normal', 'Counter Narrative']	[]	[]	[]
k8IMDVgrnDY	Normal	['Normal', 'Normal']	[]	[]	[]
RQ-4PbPlMjo	Normal	['Normal', 'Normal']	[]	[]	[]
H99WNJQkuc4	Normal	['Normal', 'Normal']	[]	[]	[]
xr5GXMCMt70	Normal	['Normal', 'Normal']	[]	[]	[]
49do-nXsgyk	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
mIQzC7t_RHY	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata']	[(1, 3)]
KhKRln1vs9A	Normal	['Normal', 'Normal']	[]	[]	[]
7w5xCkEiO6A	Normal	['Normal', 'Normal']	[]	[]	[]
3QmNMKMLEKE	Hateful	['Hateful', 'Hateful']	['LGBTQ']	['Metadata']	[]
sPPxWVGU2Ro	Normal	['Offensive', 'Normal', 'Normal']	['future of VR']	['Transcript', 'Vision component']	[(0, 36)]
Ms1jmbrLbmU	Hateful	['Hateful', 'Hateful']	['LGBTQ', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 41)]
viiD8joODDY	Offensive	['Normal', 'Offensive', 'Offensive']	['LGBTQ']	['Transcript', 'Metadata']	[(35, 42)]
pcDuPqqsM14	Hateful	['Normal', 'Hateful', 'Hateful']	['Veteran', 'Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 59)]
dBpoLSPh774	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
lNCfDw80YSQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(0, 9)]
1WI2s3ctQnY	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio', 'Metadata']	[(2, 7)]
SskF-2mpGCI	Offensive	['Offensive', 'Hateful', 'Offensive']	['LGBTQ']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(9, 19), (22, 31)]
IM90prUQlqY	Normal	['Normal', 'Normal']	[]	[]	[]
rwP8t2lQXI0	Normal	['Normal', 'Normal']	[]	[]	[]
hoipizee2Eg	Normal	['Normal', 'Normal']	[]	[]	[]
Q_pXHqnJBJk	Normal	['Normal', 'Normal']	[]	[]	[]
MfU-Eh52VFg	Normal	['Normal', 'Normal']	[]	[]	[]
8S1OVYwoGBQ	Normal	['Normal', 'Normal']	[]	[]	[]
oB0mIUfLmW8	Offensive	['Offensive', 'Counter Narrative', 'Offensive']	['Woman', 'Christian']	['Transcript', 'Vision component']	[(2, 33)]
s7djODOhhjg	Offensive	['Offensive', 'Normal', 'Offensive']	['minor', 'Man']	['Metadata', 'Audio', 'Vision component']	[(0, 22)]
bHoBMW8ecEg	Normal	['Normal', 'Normal']	[]	[]	[]
MOJVx9y9V-U	Normal	['Normal', 'Normal']	[]	[]	[]
Fmr4W-nmxPw	Normal	['Normal', 'Normal']	[]	[]	[]
B7T8Vv8Mm5A	Normal	['Normal', 'Normal']	[]	[]	[]
ZaR89XYnI9E	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript']	[(1, 11)]
Ud5WRT8Ymx4	Normal	['Normal', 'Normal']	[]	[]	[]
YbN6r7MJuqg	Offensive	['Normal', 'Offensive', 'Offensive']	['LGBTQ', 'Survivors of sexual abuse', 'Man']	['Vision component', 'Transcript', 'Audio', 'Metadata']	[(0, 59)]
-MkO3AEHK4Y	Normal	['Normal', 'Normal']	[]	[]	[]
aTw6lMOXOjc	Normal	['Normal', 'Normal']	[]	[]	[]
sbNdkr9KuIQ	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Metadata']	[(1, 38)]
1FWfqrdMgsk	Normal	['Normal', 'Normal']	[]	[]	[]
3qpIYT2EMFM	Normal	['Normal', 'Normal']	[]	[]	[]
nYemLUq582I	Hateful	['Hateful', 'Hateful']	['Muslim', 'Man']	['Transcript']	[(15, 26)]
7Sq7VoJW3FE	Normal	['Normal', 'Normal']	[]	[]	[]
g2tskhrNkxI	Normal	['Normal', 'Normal']	[]	[]	[]
ytkxeYhjup8	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio']	[(19, 31)]
H_dqS8HBRNQ	Normal	['Normal', 'Normal']	[]	[]	[]
_3VRhImovFY	Normal	['Normal', 'Normal']	[]	[]	[]
fG5oeqbh7_c	Normal	['Normal', 'Normal']	[]	[]	[]
DG8mgAMixV8	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Metadata']	[(6, 10)]
32TfTCGagxo	Normal	['Normal', 'Normal']	[]	[]	[]
4rOegNB6CXg	Normal	['Normal', 'Normal']	[]	[]	[]
C1NYlIk5TwQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component']	[(0, 39)]
w6e54goKPY8	Normal	['Normal', 'Normal']	[]	[]	[]
UP-reCOJ2JQ	Normal	['Normal', 'Normal']	[]	[]	[]
1KDeAD7jbvY	Normal	['Normal', 'Normal']	[]	[]	[]
EnKpDExGxqs	Hateful	['Hateful', 'Offensive', 'Hateful']	['Woman', 'Man']	['Transcript', 'Audio', 'Metadata']	[(2, 41)]
1i644VRK6-A	Normal	['Normal', 'Normal']	[]	[]	[]
PPxW_R9P8HM	Normal	['Normal', 'Normal']	[]	[]	[]
9MlJlIIpFi8	Hateful	['Hateful', 'Offensive', 'Hateful']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 10)]
0xojTE2scqc	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 37)]
otf-f7km56U	Normal	['Normal', 'Normal']	[]	[]	[]
4jGCkUnmPLA	Normal	['Normal', 'Normal']	[]	[]	[]
cMcWWOVUPF4	Offensive	['Offensive', 'Normal', 'Offensive']	['Dog', 'dog', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 56)]
V_GvwplnhPA	Normal	['Normal', 'Normal']	[]	[]	[]
l_wqVFSiDlA	Normal	['Normal', 'Normal']	[]	[]	[]
qbhcRwfOrJk	Normal	['Normal', 'Normal']	[]	[]	[]
Xa0MscJaPTM	Normal	['Hateful', 'Normal', 'Normal']	['LGBTQ']	['Transcript', 'Audio']	[(0, 54)]
sR9-DFtHf9Q	Normal	['Normal', 'Normal']	[]	[]	[]
rAgVbfyD9_Y	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio', 'Metadata']	[(0, 51)]
CjRsGhP65tk	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
5d3ccUbVUO8	Normal	['Normal', 'Normal']	[]	[]	[]
dcrX2-oto8Y	Offensive	['Counter Narrative', 'Offensive', 'Offensive']	[]	['Metadata', 'Vision component']	[(20, 30)]
Mx5TMVcZnzU	Normal	['Normal', 'Normal']	[]	[]	[]
rgtyEu7uweY	Offensive	['Normal', 'Offensive', 'Offensive']	['Man']	['Metadata']	[]
xZ_wjW21zcY	Normal	['Normal', 'Normal']	[]	[]	[]
qvNsi-go_80	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
TBPLkZzJdmI	Hateful	['Offensive', 'Hateful', 'Hateful']	['LGBTQ', 'White', 'Christian']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 31)]
fGng_nrDB0o	Normal	['Normal', 'Normal']	[]	[]	[]
_zxWd8UZtJg	Offensive	['Offensive', 'Offensive']	[]	['Vision component', 'Metadata']	[(2, 7)]
FcwlRxa8hXw	Normal	['Normal', 'Normal']	[]	[]	[]
krc1m-ABwmc	Normal	['Normal', 'Normal']	[]	[]	[]
frb4SFAs3lU	Offensive	['Offensive', 'Offensive']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 46)]
QN68zOyyzos	Offensive	['Hateful', 'Offensive', 'Offensive']	['LGBTQ']	['Audio', 'Metadata']	[(1, 52)]
8dlxQ8QqwCo	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio', 'Vision component']	[(0, 47)]
3240rThr6AA	Hateful	['Offensive', 'Hateful', 'Hateful']	['Woman']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 35)]
fYqGqmoy8qI	Normal	['Normal', 'Normal']	[]	[]	[]
kYLwjo0WiRQ	Offensive	['Normal', 'Offensive', 'Offensive']	[]	['Transcript', 'Audio']	[(0, 12)]
iaB59zpCijQ	Normal	['Normal', 'Normal']	[]	[]	[]
7I4uFpJH9fs	Normal	['Normal', 'Normal']	[]	[]	[]
pR-Blu4--0U	Hateful	['Hateful', 'Hateful']	['LGBTQ', 'Man']	['Transcript', 'Audio', 'Metadata']	[(0, 9)]
givOqgEF8Xw	Normal	['Normal', 'Normal']	[]	[]	[]
Rq1yIAoZHEo	Normal	['Normal', 'Normal']	[]	[]	[]
Ec2FDPGzfG8	Normal	['Normal', 'Normal']	[]	[]	[]
sG_GbYU0iH4	Normal	['Normal', 'Normal']	[]	[]	[]
cdqWL8se0jI	Normal	['Normal', 'Normal']	[]	[]	[]
EU-dip0ITa4	Offensive	['Offensive', 'Offensive']	['Woman']	['Vision component']	[(1, 9)]
GHQH2dizCfE	Hateful	['Hateful', 'Hateful']	['LGBTQ']	['Transcript', 'Audio']	[(1, 31)]
IQhlEYCXDA4	Normal	['Normal', 'Normal']	[]	[]	[]
QfKJoYYSNq0	Normal	['Normal', 'Normal']	[]	[]	[]
BH_7lAvQb4o	Normal	['Normal', 'Normal']	[]	[]	[]
gXBLigBpbzQ	Offensive	['Offensive', 'Offensive']	[]	['Transcript', 'Audio', 'Vision component']	[(1, 24)]
cDLD2y_7ufE	Normal	['Normal', 'Normal']	[]	[]	[]
YmCLjVMi8Kw	Hateful	['Normal', 'Hateful', 'Hateful']	['LGBTQ']	['Transcript', 'Audio']	[(0, 14)]
XScP1AiMkNM	Hateful	['Offensive', 'Hateful', 'Hateful']	['Woman', 'Turk']	['Metadata']	[]
MISAXroVeWA	Normal	['Normal', 'Normal']	[]	[]	[]
F4tiBfuzvXI	Normal	['Offensive', 'Normal', 'Normal']	['Man']	['Transcript', 'Metadata', 'Vision component']	[(0, 6)]
pTCHSaafK40	Normal	['Normal', 'Normal']	[]	[]	[]
AIycAIQ9Gxs	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(1, 34)]
KfF30YPUsPg	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Metadata']	[]
QihIpSnlOzM	Normal	['Normal', 'Normal']	[]	[]	[]
FcQpUN1unhk	Normal	['Normal', 'Normal']	[]	[]	[]
nJxrfUm7kog	Offensive	['Normal', 'Offensive', 'Offensive']	['Man']	['Vision component']	[(1, 9)]
Npu3G0MWuSo	Normal	['Normal', 'Normal']	[]	[]	[]
g216VeFsStw	Normal	['Normal', 'Normal']	[]	[]	[]
uvvZvLafwQ8	Offensive	['Offensive', 'Hateful', 'Offensive']	['LGBTQ']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 45)]
phdy7Lxvnx8	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(1, 54)]
570qwJffjyo	Normal	['Normal', 'Normal']	[]	[]	[]
erDc5dqttVo	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
ZHeVp9S6DNQ	Normal	['Normal', 'Normal']	[]	[]	[]
uFqdpifgHO0	Offensive	['Normal', 'Offensive', 'Offensive']	['Man']	['Transcript', 'Audio']	[(1, 10)]
eyXtOXYvP_8	Offensive	['Offensive', 'Normal', 'Offensive']	['LGBTQ']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[]
8wr4PbZhBMg	Normal	['Normal', 'Normal']	[]	[]	[]
EXmKCMF5CJI	Normal	['Normal', 'Normal']	[]	[]	[]
qmxBffFBWQQ	Offensive	['Offensive', 'Counter Narrative', 'Offensive']	[]	['Transcript', 'Audio', 'Vision component']	[(3, 11), (17, 19)]
jFgzktmZ7lo	Offensive	['Offensive', 'Offensive']	['Woman']	['Audio']	[(30, 40)]
vv-N-PtRtGE	Offensive	['Normal', 'Offensive', 'Offensive']	['Woman']	['Transcript', 'Audio']	[(0, 8)]
GSvTsPjX2D4	Normal	['Counter Narrative', 'Normal']	[]	[]	[]
7_-y8KAjfWs	Hateful	['Hateful', 'Hateful']	['Woman', 'LGBTQ']	['Vision component', 'Transcript', 'Audio', 'Metadata']	[(41, 53)]
QUNmG_vC8uE	Normal	['Normal', 'Normal']	[]	[]	[]
jZpMmaAa5_E	Normal	['Normal', 'Normal']	[]	[]	[]
Mx9o6gszc1Y	Normal	['Normal', 'Normal']	[]	[]	[]
J5FT1Sn3SY4	Normal	['Normal', 'Normal']	[]	[]	[]
NOeoyLISeIc	Offensive	['Offensive', 'Offensive']	[]	['Metadata']	[]
mR5Z2DsedwA	Normal	['Normal', 'Normal']	[]	[]	[]
f5EbhsfW0fY	Normal	['Normal', 'Normal']	[]	[]	[]
S21l-KjBUfs	Normal	['Normal', 'Normal']	[]	[]	[]
5qSnVozTOhw	Offensive	['Offensive', 'Counter Narrative', 'Offensive']	[]	['Metadata', 'Vision component']	[(0, 54)]
Hc60UoTg4js	Offensive	['Offensive', 'Normal', 'Offensive']	['Woman']	['Transcript', 'Audio']	[(1, 17)]
pStxFSBkFDQ	Normal	['Normal', 'Normal']	[]	[]	[]
O_i2jeFqsCQ	Offensive	['Offensive', 'Offensive']	['Woman']	['Metadata', 'Vision component']	[(20, 23)]
dTzo3jYfzT4	Normal	['Normal', 'Normal']	[]	[]	[]
BXyxXsudwxs	Hateful	['Hateful', 'Hateful']	['Woman', 'Black']	['Transcript', 'Audio', 'Vision component']	[(1, 26)]
KmU2WkOkt1s	Offensive	['Offensive', 'Offensive']	[]	['Transcript']	[(13, 59)]
DZ_m4aSY_ts	Normal	['Hateful', 'Normal', 'Normal']	['Woman', 'LGBTQ', 'Man']	['Transcript', 'Audio']	[]
2zWxOhTeGas	Normal	['Normal', 'Normal']	[]	[]	[]
rY1GlQTDtnI	Normal	['Normal', 'Normal']	[]	[]	[]
eU5rOZ_9T_I	Normal	['Normal', 'Normal']	[]	[]	[]
m_aR033m3kI	Normal	['Normal', 'Normal']	[]	[]	[]
bieXlq9caTo	Offensive	['Offensive', 'Offensive']	['Woman', 'Man']	['Metadata', 'Audio', 'Vision component']	[(0, 54)]
pHArKGnbWI0	Offensive	['Hateful', 'Offensive', 'Offensive']	['Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(0, 58)]
cdwCE58o0ms	Normal	['Normal', 'Normal']	[]	[]	[]
pBzCWoBqeBw	Offensive	['Offensive', 'Offensive']	['LGBTQ']	['Metadata']	[]
HAplQvSs_hQ	Normal	['Normal', 'Normal']	[]	[]	[]
hMNAJL6rYoY	Offensive	['Offensive', 'Offensive']	['Asian', 'Man']	['Transcript', 'Metadata', 'Audio', 'Vision component']	[(1, 31)]
mKI_F9aD_3I	Normal	['Normal', 'Normal']	[]	[]	[]
4cqbTtjcUEc	Offensive	['Offensive', 'Offensive']	['LGBTQ', 'Woman']	['Metadata']	[]
